Date,JulianDay,CIMIS_Eto_mm,Precip_mm,SolRad_W.sq.m,AvgVap_kPa,MaxAirTemp_C,MinAirTemp_C,AvgAirTemp_C,MaxRelHum,MinRelHum,AvgRelHum,DewPt_C,AvgwSpd_m.s,WndRun_Km,AvgSoilTemp_C
4/19/1999,109,5.03,0,280,1.3,26.1,9.5,17.5,90,45,63,10.4,2.1,184.8,19.3
4/20/1999,110,5.24,0,272,1.1,25.5,9.7,17.8,79,31,54,8.3,2.7,234.8,20.6
4/21/1999,111,5.2,0,296,1,25.1,6.3,15.5,92,28,54,6.3,2.1,177.5,19.8
4/22/1999,112,9.2,0,308,0.7,24,7.5,16.8,87,20,37,2,7.3,626.4,18.4
4/23/1999,113,9.02,0,310,0.7,27.3,12.8,19.6,47,19,31,1.9,6.5,562.7,17.4
4/24/1999,114,6.01,0,308,1,28.1,11.3,18,80,24,49,7.1,3.2,276.3,18.2
4/25/1999,115,4.89,0,306,1.2,19.6,9.8,14.1,91,58,73,9.3,3.4,295.4,18.4
4/26/1999,116,2.55,0,138,1.1,19.7,6.5,13.4,92,43,69,7.9,3.2,277.9,17.7
4/27/1999,117,5.32,0,317,0.7,20.3,3.3,11.7,86,25,49,1.4,2.8,240.2,18.8
4/28/1999,118,8.08,0,318,0.5,19.8,1.9,13,79,19,35,-2.1,6.7,578.5,17.7
4/29/1999,119,9.11,0,313,0.7,24.7,11.3,17.5,60,24,33,1.2,7.5,646.3,16.6
4/30/1999,120,7.38,0,312,0.9,27.5,11.8,19.4,75,23,41,5.9,4.3,375.8,17.6
5/1/1999,121,6.03,0,309,1.2,25.7,8.6,15.5,87,43,66,9.1,4.4,379.3,18.3
5/2/1999,122,2.47,1,147,1.1,17.5,7.3,12.1,94,51,75,7.8,3.4,297.9,17.6
5/3/1999,123,4.07,0,215,1,18.9,6,13.2,87,41,66,7,4.6,395.3,17.2
5/4/1999,124,4.97,0,319,0.9,21.2,3,12.3,90,33,62,5.2,2.1,179.5,17
5/5/1999,125,6.81,0,323,0.9,29.3,8.2,18.4,75,21,43,5.7,3.2,280.6,17.6
5/6/1999,126,6.37,0,312,1.2,28.4,9.2,17.7,89,30,59,9.5,3.4,294.7,18.4
5/7/1999,127,6.36,0,,0.6,26,10.1,20.2,90,12,24,-0.9,2.7,231.7,18.4
5/8/1999,128,7.93,0,338,0.6,24.7,5.5,16.8,73,12,30,-0.7,4.6,399.3,17.2
5/9/1999,129,8.31,0,336,0.5,23.7,9,16.5,70,11,28,-2,5.4,467.8,16.6
5/10/1999,130,6.05,0,298,0.9,24.8,5.8,16.2,82,22,47,4.7,2.7,234.1,16.7
5/11/1999,131,6.64,0,325,1.3,30.2,9.1,20.5,87,30,53,10.5,2.5,212.2,17.9
5/12/1999,132,6.44,0,322,1.3,26.8,10.7,19,88,32,57,10.3,2.6,228.6,19.2
5/13/1999,133,6.13,0,340,0.8,23.3,5.6,15.3,81,25,48,4.3,2.8,242,18.4
5/14/1999,134,6.24,0,341,0.8,21.8,6.4,14.4,85,26,49,3.9,3.1,268.4,19.6
5/15/1999,135,6.5,0,348,0.8,23.1,5.6,15.1,75,21,44,3.1,3.2,272.4,19.9
5/16/1999,136,6.23,0,337,0.9,26.3,6.6,16.4,85,22,46,4.7,2.2,188.6,19.9
5/17/1999,137,6.14,0,323,1.1,28.3,7.7,17.5,87,34,56,8.6,2.4,210,20.4
5/18/1999,138,6.62,0,337,1.2,25.4,9.9,17.6,87,41,60,9.7,3.7,321.8,20.5
5/19/1999,139,5.93,0,333,1.2,24.6,7.1,15,93,40,68,9.1,3.6,310.3,20.1
5/20/1999,140,5.19,0,314,1.2,22.4,9.2,15.1,88,49,68,9.3,2.9,247.7,19.8
5/21/1999,141,7.88,0,334,1,32.2,8,21.5,92,19,41,7.6,3.4,291.3,19.9
5/22/1999,142,11.41,0,340,0.9,34.8,18.1,26.4,50,15,27,6,7.5,645.4,20.2
5/23/1999,143,6.73,0,334,1.3,27.1,11.3,18.9,82,41,59,10.6,3.4,289.8,20.5
5/24/1999,144,6.01,0,326,1.3,25.9,11,18,85,46,65,11.2,2.7,230.2,22.5
5/25/1999,145,6.22,0,329,1.4,30.9,10.6,20,90,38,62,12.5,2.1,178.7,23.9
5/26/1999,146,6.42,0,333,1.5,30.1,12.6,20.3,87,39,63,13,2.3,202.7,24.3
5/27/1999,147,6.2,0,339,1.4,28.4,10.7,18.5,89,43,67,12.3,2.3,199.7,23.9
5/28/1999,148,6.47,0,343,1.3,27.7,10.4,17.3,90,38,65,10.6,3.6,309.3,23.4
5/29/1999,149,5.44,0,319,1.2,21.8,10.1,15.5,87,51,68,9.6,2.9,253.2,22.5
5/30/1999,150,6.61,0,333,1.3,26.6,9.5,18.2,92,41,61,10.5,3.1,264.4,22.3
5/31/1999,151,6.36,0,338,1.3,26.6,11.3,18.1,86,39,61,10.5,3,261.4,22.4
6/1/1999,152,5.26,0,288,1.2,19.6,10.4,14.4,87,58,72,9.3,5.1,441,21.5
6/2/1999,153,6.1,0,330,1,18.9,9.7,13.3,89,44,67,7.3,5.3,454.6,20.4
6/3/1999,154,3.52,0,214,1,18.2,9.7,13.7,90,44,64,7.1,2.2,187.7,20.3
6/4/1999,155,5.63,0,313,1.2,24.2,8.3,16.5,92,41,64,9.7,2.3,201.9,20.4
6/5/1999,156,6.4,0,334,1.4,28.6,10.1,18.6,90,42,64,11.8,3.1,269.6,19.2
6/6/1999,157,6.51,0,347,1.1,26.3,10.8,17.9,87,28,53,8.3,2.8,237.9,20.2
6/7/1999,158,6.63,0,350,0.8,23.7,6,15.5,78,25,48,4.4,3.1,265.1,19.8
6/8/1999,159,6.14,0,350,0.9,25.5,6.2,16.2,87,25,51,6.2,2.3,197.8,19.6
6/9/1999,160,6.46,0,344,1,27,8.4,18,86,24,50,7.5,2.4,209.9,23.1
6/10/1999,161,6.62,0,335,1.1,29.8,9.2,19.7,86,22,49,8.8,2.2,192,22.7
6/11/1999,162,6.69,0,273,,29,,22.1,84,32,,,3.5,300.8,23.7
6/12/1999,163,6.77,0,344,1.2,30.1,10.5,20.1,90,27,53,10.3,2.5,218.7,23.3
6/13/1999,164,6.58,0,346,1.4,30.9,10.6,20.8,90,23,57,11.9,2.2,186.2,23.3
6/14/1999,165,6.86,0,348,1.5,30.1,13.4,21,92,36,62,13.5,2.8,245.3,23.7
6/15/1999,166,6.19,0,319,1.4,28.2,12.1,18.9,89,39,64,11.9,3.1,264.6,23.1
6/16/1999,167,6.52,0,349,1.4,30.7,10.2,20.3,92,32,59,12.1,1.9,164.9,23.2
6/17/1999,168,6.92,0,346,1.4,32.2,11.8,22.3,90,20,52,11.9,1.9,161.3,23.8
6/18/1999,169,6.83,0,335,1.4,32.2,12.9,21.6,87,30,55,12.2,2.3,202.4,23.9
6/19/1999,170,6.42,0,330,1.4,30.5,11.8,20.5,87,35,59,12.3,2.1,183.3,23.8
6/20/1999,171,6.36,0,304,1.4,32.8,10.8,22.2,90,26,53,12.2,1.8,159.1,23.9
6/21/1999,172,6.91,0,339,1.5,32.3,14.8,23,76,31,54,13.2,2.3,197.9,24.1
6/22/1999,173,8.3,0,317,1.6,36,16.2,26.3,80,25,46,13.7,3.1,265.1,24.4
6/23/1999,174,7.4,0,327,1.6,33.3,15.1,24.3,80,34,53,14,3,261.3,24.7
6/24/1999,175,7.12,0,335,1.4,32.2,12.3,21.2,88,28,57,12.4,3.6,307.1,24.1
6/25/1999,176,6.59,0,336,1.4,30.2,11.5,20.6,91,28,57,11.7,2.3,200.3,23.9
6/26/1999,177,6.82,0,333,1.3,31.7,11.7,22,88,27,50,11.1,1.9,168.2,23.9
6/27/1999,178,7.95,0,335,1.2,35.2,13,25,84,16,39,10.1,2.8,239.1,24.1
6/28/1999,179,8.09,0,335,1.4,35.7,16,26.6,84,21,39,11.7,2.7,234.6,24.3
6/29/1999,180,7.24,0,332,1.6,37.6,15.7,27.7,74,24,42,13.7,1.6,135.6,24.9
6/30/1999,181,7.72,0,331,1.7,38.9,19.4,29,77,21,43,15.1,2,169.8,25.8
7/1/1999,182,7.93,0,335,1.5,37.5,16.6,26.5,76,21,43,13,2.5,213.7,25.9
7/2/1999,183,7.72,0,336,1.3,30.1,14.3,21.6,82,31,52,11.3,3.9,340.2,25
7/3/1999,184,7.84,0,341,1.1,26.1,12,18.6,72,33,49,7.8,5.1,439.3,23.6
7/4/1999,185,6.87,0,347,1,29.2,9.3,19.8,86,19,45,7.6,2.5,217.3,22.8
7/5/1999,186,7.28,0,343,1.1,33.1,10.8,23,80,20,40,8.5,1.9,167.1,23.1
7/6/1999,187,7.25,0,345,1.3,32.6,11.5,21.1,86,24,52,11,2.7,236.7,23.4
7/7/1999,188,7.88,0,347,1.1,32.6,10.1,21.7,88,14,42,8.2,3.2,274.8,22.9
7/8/1999,189,7.77,0,343,1.1,34.7,11.7,24.5,77,20,36,8.3,2.2,191.4,22.9
7/9/1999,190,6.72,0,344,1.3,33.1,10.4,22,87,21,50,11,1.8,157,23.4
7/10/1999,191,7.18,0,331,1.4,36,12.7,24.4,86,19,46,12,1.9,167.9,24.2
7/11/1999,192,7.36,0,317,1.7,38.6,17.1,28.8,72,23,42,14.5,1.9,162.3,25.1
7/12/1999,193,7.88,0,301,1.8,40.4,22.9,30.7,75,23,40,15.6,2.5,214.4,26
7/13/1999,194,7.37,0,276,1.5,35.9,20.5,26.9,58,30,41,12.8,2.9,251.5,25.8
7/14/1999,195,8.53,0,315,1.3,30.4,16.1,24.1,71,32,44,10.9,4.8,414.9,24.8
7/15/1999,196,6.56,0,331,1.4,28.4,12.9,19.8,83,43,62,12.3,3.5,304.9,24.1
7/16/1999,197,6.44,0,335,1.3,27.4,11.3,18.5,88,41,63,11.4,3.5,298.8,23.5
7/17/1999,198,6.25,0,335,1.3,28,10.8,18.6,90,28,61,10.9,2.7,234.1,23.4
7/18/1999,199,6.49,0,332,1.2,29.6,8.7,18.5,95,15,56,9.5,2.8,245,23.3
7/19/1999,200,6.52,0,329,1.2,25.2,10.9,17.9,84,42,61,10.2,3.8,328,22.9
7/20/1999,201,6.22,0,326,1.3,24.1,10.9,17.2,82,47,64,10.4,3.9,336.4,22.4
7/21/1999,202,5.8,0,326,1.3,27.6,9.3,18.1,93,29,63,11,2.4,206.2,22.4
7/22/1999,203,6.26,0,321,1.3,31,9.5,20.5,93,27,55,11.3,1.9,165.5,22.8
7/23/1999,204,6.74,0,323,1.3,27.9,12.1,18.9,84,34,60,10.9,3.7,321.1,22.9
7/24/1999,205,5.64,0,315,1.4,27.7,10,18.6,90,41,66,12.1,2.5,213.7,22.5
7/25/1999,206,6.53,0,321,1.4,31,11.3,20.9,93,25,58,12.3,2.3,202.3,23
7/26/1999,207,6.44,0,324,1.4,29.7,10.1,19.3,93,26,63,12.1,3,256.6,23
7/27/1999,208,5.12,0,253,1.4,28.5,9.8,18.3,94,39,65,11.6,2.9,253.3,22.4
7/28/1999,209,6.22,0,316,1.3,27.1,11.2,18.8,84,34,58,10.4,3,262.5,22.3
7/29/1999,210,6.09,0,318,1.3,29.7,8.7,19.3,92,28,56,10.4,2.5,212.8,22.4
7/30/1999,211,6.18,0,311,1.3,30.2,10.4,20.2,85,32,53,10.3,2.1,185.6,22.7
7/31/1999,212,6.25,0,310,1.3,29,11.9,19.5,80,37,59,11.3,2.7,236.8,22.9
8/1/1999,213,5.93,0,307,1.4,30.5,10.4,19.8,92,36,63,12.4,2.3,199,22.8
8/2/1999,214,6,0,306,1.6,31,13,21.8,88,39,62,14.1,2.1,180.5,23.4
8/3/1999,215,5.99,0,307,1.7,31.9,13.4,22.4,91,35,62,14.8,2,173.6,23.9
8/4/1999,216,6.22,0,304,1.7,30.8,13.8,21.3,89,42,66,14.6,2.9,254.3,24
8/5/1999,217,5.07,0,262,1.6,24.3,14,18.6,92,59,75,14.1,4.6,401.2,23.2
8/6/1999,218,4.71,0,247,1.5,24.3,14.4,18.8,89,50,70,13.1,3.6,314.6,22.4
8/7/1999,219,5.54,0,290,1.4,25.9,13,19.1,90,37,64,12.1,2.7,235.1,22.4
8/8/1999,220,5.47,0,277,1.5,28,11.5,19.4,93,38,65,12.6,2.4,211,22.6
8/9/1999,221,4.81,0,245,1.5,28.3,11.7,19.9,92,39,64,13,2.4,205.5,22.8
8/10/1999,222,4.41,0,238,1.6,24.8,13.8,18.6,90,57,73,13.8,3.3,288.4,22.6
8/11/1999,223,3.56,0,211,,26.2,,20.9,95,52,,,3,258.5,22.9
8/12/1999,224,5.88,0,323,1.6,29,10.9,19.3,95,42,69,13.5,2.9,248.7,22.6
8/13/1999,225,5.64,0,324,1.4,28.3,12.2,19.6,85,36,62,12.2,2.7,235.9,22.6
8/14/1999,226,6.06,0,320,1.4,27.7,11.5,19.4,89,38,64,12.5,2.9,247.6,22.8
8/15/1999,227,5.81,0,322,1.4,31.3,10.9,20.4,94,24,57,11.6,2.3,194.7,22.7
8/16/1999,228,6.12,0,318,1.4,33,11.3,22.3,89,24,51,11.8,1.8,155.9,23.1
8/17/1999,229,6.21,0,317,1.4,33.1,12.4,22.2,87,23,52,12,2.1,182,23.4
8/18/1999,230,6.12,0,321,1.4,28.3,12.8,19.4,85,38,61,11.8,3.3,287.1,23
8/19/1999,231,5.82,0,316,1.4,32,10.6,21,95,26,57,12.2,1.8,153.4,22.9
8/20/1999,232,5.92,0,313,1.5,32.1,11.6,21.6,91,27,58,13,2,173.9,23.3
8/21/1999,233,6.03,0,305,1.5,35.1,12.4,23.7,91,26,52,13.2,1.8,152.9,23.6
8/22/1999,234,6.17,0,297,1.4,37,14.6,26.2,80,18,42,12.3,1.5,129.5,24.2
8/23/1999,235,6.72,0,300,1.6,35.1,16.7,25.1,77,26,50,13.9,2.6,226.7,24.5
8/24/1999,236,6.2,0,298,1.5,38,13.6,25.4,87,15,45,12.5,1.8,153.4,24.4
8/25/1999,237,6.22,0,292,1.4,39.3,15.3,27,84,14,39,11.8,1.6,134.4,24.4
8/26/1999,238,4.25,0,158,1.5,35.7,20,27.6,60,22,41,13.3,2.1,179.5,24.6
8/27/1999,239,6.16,0,263,1.8,35.2,18.4,27.1,72,31,50,15.7,2.3,199.5,25.1
8/28/1999,240,5.69,0,270,1.7,35.4,16.2,25.1,81,30,53,14.7,1.7,148.3,25
8/29/1999,241,6,0,293,1.6,31.9,14.7,21.9,88,37,62,14.4,3.4,295.1,24.5
8/30/1999,242,6.02,0,283,1.2,28.1,14.8,21.3,80,23,46,9.4,3.3,288.7,23.6
8/31/1999,243,7.15,0,290,0.9,27.5,13.1,20.9,68,21,35,4.9,4.5,391.7,22.6
9/1/1999,244,4.32,0,213,1,27.1,8.3,18.1,85,23,48,6.9,2.3,196,21.7
9/2/1999,245,5.12,0,279,1.2,28.3,8.1,18.5,91,28,57,9.9,1.8,158.7,21.7
9/3/1999,246,4.79,0,268,1.3,30.4,9.4,19,92,26,59,10.8,1.7,148.5,21.5
9/4/1999,247,5.25,0,271,1.2,33.4,10.5,21.1,90,14,49,9.9,1.7,143.3,22
9/5/1999,248,5.4,0,272,1.2,34,11.5,22.4,83,22,45,10,1.5,132.7,22.3
9/6/1999,249,5.4,0,270,1.2,34.7,12.7,23,77,17,43,9.9,1.6,135.1,22.6
9/7/1999,250,5.41,0,269,1.3,34.9,12.3,22.8,85,18,48,11.2,1.7,145.8,22.8
9/8/1999,251,5.32,0,259,1.4,33.7,11.5,21.8,90,26,54,12,2.2,192,22.8
9/9/1999,252,4.93,0,235,1.6,30.1,15.7,21.6,77,40,60,13.5,3.1,263.9,23
9/10/1999,253,4.64,0,259,1.5,30.1,11.4,19.6,92,41,66,13.1,2.2,192.7,22.6
9/11/1999,254,4.56,0,246,1.6,29.4,12.1,20,90,40,66,13.5,1.9,166.9,22.5
9/12/1999,255,4.65,0,254,1.5,31.2,11.7,20.3,92,35,65,13.4,1.9,165.2,22.6
9/13/1999,256,4.64,0,253,1.4,32.9,11.2,20.4,91,28,60,12.4,1.9,163,22.5
9/14/1999,257,4.61,0,245,1.5,30.1,11.9,19.6,90,40,65,12.8,2,174.7,22.1
9/15/1999,258,4.35,0,234,1.4,31.4,10.7,19.6,91,31,62,12.3,1.7,150.2,22.1
9/16/1999,259,4.28,0,233,1.3,32.5,9.9,19.4,90,25,58,10.9,1.7,145.3,21.9
9/17/1999,260,4.43,0,238,1.3,30.2,8.9,19.1,91,29,58,10.7,1.8,156.2,21.7
9/18/1999,261,4,0,209,1.3,29.8,9.8,18.7,88,35,60,10.9,2.2,186.7,21.5
9/19/1999,262,4.3,0,227,1.4,27,12.4,19.2,85,45,64,12.3,2.6,228.4,21.7
9/20/1999,263,3.83,0,227,1.5,28.7,11.5,18.9,90,42,67,12.7,1.8,158.4,21.5
9/21/1999,264,4.29,0,235,1.4,34.1,11.4,22.1,89,23,53,12.1,1.2,105.1,21.8
9/22/1999,265,4.55,0,187,1.6,31.7,15.9,22.7,79,33,57,13.7,3,257.6,22.2
9/23/1999,266,4.21,0,214,1.4,31.4,14,22,83,30,54,12.4,1.8,159.5,22.2
9/24/1999,267,4.08,0,222,1.5,31.9,14,21.8,84,32,56,12.7,1.7,143,22.3
9/25/1999,268,4.55,0,221,1.4,34.9,13.8,24.1,83,23,45,11.5,1.4,120.3,22.4
9/26/1999,269,8.86,0,231,0.6,33.1,20.9,26.7,29,13,18,0.4,5.4,463.3,21.9
9/27/1999,270,10.48,0,239,0.4,31.2,21.2,26,20,9,13,,7.6,656.6,21.2
9/28/1999,271,7.97,0,227,0.5,31.5,16,24.7,32,10,16,-2.5,4.8,417.8,20.8
9/29/1999,272,4.93,0,218,0.9,33.8,13.6,22.6,51,18,31,4.8,1.7,150.9,20.6
9/30/1999,273,4.5,0,210,1,35.3,12.7,23.2,56,17,35,6.8,1.4,123.1,20.6
10/1/1999,274,4.38,0,206,1.1,34,12.3,21.5,70,20,42,8.1,1.8,158.8,20.7
10/2/1999,275,3.4,0,199,1.3,27,9,17.4,84,36,63,10.3,1.5,131.8,20.4
10/3/1999,276,3.46,0,197,1.2,26.9,8.3,17.1,88,37,64,10.2,1.8,155.7,20
10/4/1999,277,3.25,0,158,1.1,23.1,9.4,17.1,85,40,59,9,2.8,241.1,19.6
10/5/1999,278,3.05,0,160,1.2,23.3,11,17.2,86,39,62,9.8,3,258.3,19.3
10/6/1999,279,3.09,0,171,1.4,23.8,13.4,17.9,92,48,68,11.9,2.5,218.9,19.5
10/7/1999,280,5.61,0,209,0.9,29.5,14.2,20.5,61,17,37,5.4,4.2,360.2,19.1
10/8/1999,281,3.61,0,205,1,32.6,8.9,19.7,76,22,45,7.5,1,86.6,19.1
